session_id,user_id,session_start_ts,channel,campaign_id,landing_page,device,session_month
9935,u000551,2024-04-29 02:03:02,Direct,,/pricing,desktop,2024-04
9936,u000068,2024-08-05 09:07:19,Direct,,/pricing,desktop,2024-08
9937,u001236,2024-07-15 12:22:34,Paid Social,3.0,/demo,desktop,2024-07
9938,u001676,2024-02-28 05:28:31,Video,5.0,/pricing,tablet,2024-02
9939,u001270,2024-01-17 13:48:16,Direct,,/blog,mobile,2024-01
9940,u001758,2024-07-30 17:21:39,Search,1.0,/product,mobile,2024-07
9941,u001585,2024-08-30 11:56:09,Organic,,/demo,mobile,2024-08
9942,u000355,2024-11-14 05:09:23,Organic,,/demo,desktop,2024-11
9943,u000292,2024-07-15 13:45:18,Direct,,/blog,tablet,2024-07
9944,u000219,2024-12-26 04:42:10,Organic,,/case-studies,desktop,2024-12
9945,u001004,2024-11-11 00:17:01,Direct,,/,desktop,2024-11
9946,u000412,2024-07-12 03:51:05,Organic,,/demo,mobile,2024-07
9947,u001614,2024-07-13 23:18:39,Direct,,/pricing,mobile,2024-07
9948,u001607,2024-02-07 01:01:26,Affiliate,6.0,/blog,desktop,2024-02
9949,u001560,2024-07-08 12:38:34,Direct,,/blog,desktop,2024-07
9950,u001451,2024-09-27 16:13:24,Organic,,/pricing,tablet,2024-09
9951,u000974,2024-11-01 22:19:55,Paid Social,3.0,/pricing,desktop,2024-11
9952,u000844,2024-01-12 20:43:10,Organic,,/demo,desktop,2024-01
9953,u001630,2024-05-02 00:51:18,Organic,,/demo,mobile,2024-05
9954,u000312,2024-11-11 23:26:19,Organic,,/case-studies,mobile,2024-11
9955,u000425,2024-01-06 15:06:59,Organic,,/,tablet,2024-01
9956,u001563,2024-03-28 13:22:39,Organic,,/product,mobile,2024-03
9957,u000441,2024-07-16 20:30:25,Direct,,/demo,desktop,2024-07
9958,u000089,2024-10-03 08:40:22,Direct,,/demo,desktop,2024-10
9959,u000903,2024-10-29 12:19:32,Paid Social,3.0,/blog,mobile,2024-10
9960,u001153,2024-07-06 01:29:48,Organic,,/product,desktop,2024-07
9961,u000827,2024-01-27 15:43:27,Direct,,/demo,desktop,2024-01
9962,u000023,2024-04-27 17:09:27,Search,2.0,/,desktop,2024-04
9963,u000812,2024-04-12 22:50:46,Video,5.0,/case-studies,tablet,2024-04
9964,u000946,2024-01-19 19:09:44,Search,1.0,/product,desktop,2024-01
9965,u000785,2024-04-30 12:50:23,Direct,,/,desktop,2024-04
9966,u000016,2024-10-03 23:49:48,Direct,,/pricing,tablet,2024-10
9967,u000981,2024-06-11 03:32:12,Direct,,/case-studies,desktop,2024-06
9968,u001611,2024-06-09 23:45:30,Search,2.0,/case-studies,desktop,2024-06
9969,u001470,2024-05-24 06:24:52,Organic,,/pricing,tablet,2024-05
9970,u000587,2024-07-16 23:24:22,Direct,,/demo,tablet,2024-07
9971,u000896,2024-06-15 06:25:31,Search,1.0,/product,mobile,2024-06
9972,u000508,2024-08-26 08:45:36,Organic,,/demo,desktop,2024-08
9973,u001024,2024-02-04 11:26:59,Organic,,/pricing,tablet,2024-02
9974,u000722,2024-08-05 09:13:21,Direct,,/blog,mobile,2024-08
9975,u000948,2024-10-20 02:23:40,Video,5.0,/product,desktop,2024-10
9976,u000473,2024-03-06 11:51:16,Search,1.0,/case-studies,desktop,2024-03
9977,u001339,2024-01-01 15:00:56,Paid Social,3.0,/blog,desktop,2024-01
9978,u000173,2024-09-26 06:13:25,Search,2.0,/pricing,desktop,2024-09
9979,u001438,2024-04-14 00:28:50,Search,2.0,/,tablet,2024-04
9980,u000373,2024-07-25 17:58:31,Organic,,/,tablet,2024-07
9981,u000635,2024-10-30 19:26:19,Paid Social,4.0,/,mobile,2024-10
9982,u001618,2024-10-09 17:07:35,Search,1.0,/demo,tablet,2024-10
9983,u000565,2024-08-07 18:35:58,Search,2.0,/blog,mobile,2024-08
9984,u001136,2024-10-01 07:37:36,Paid Social,3.0,/blog,mobile,2024-10
9985,u000308,2024-03-14 10:47:25,Video,5.0,/blog,mobile,2024-03
9986,u000236,2024-08-22 08:13:44,Organic,,/product,mobile,2024-08
9987,u000142,2024-07-18 22:30:39,Search,1.0,/blog,tablet,2024-07
9988,u000312,2024-04-16 09:53:49,Paid Social,4.0,/case-studies,mobile,2024-04
9989,u000898,2024-09-27 00:18:53,Organic,,/,mobile,2024-09
9990,u000016,2024-03-06 09:19:00,Direct,,/case-studies,mobile,2024-03
9991,u000397,2024-07-11 16:29:23,Search,1.0,/case-studies,mobile,2024-07
9992,u000400,2024-06-03 03:07:38,Organic,,/product,desktop,2024-06
9993,u000737,2024-03-01 16:44:13,Direct,,/product,desktop,2024-03
9994,u001174,2024-03-02 20:05:52,Paid Social,3.0,/product,tablet,2024-03
9995,u001003,2024-06-17 11:07:58,Video,5.0,/blog,mobile,2024-06
9996,u000989,2024-08-21 16:28:11,Direct,,/pricing,mobile,2024-08
9997,u001294,2024-02-23 20:46:21,Search,2.0,/pricing,desktop,2024-02
9998,u000125,2024-04-30 13:40:20,Search,2.0,/blog,desktop,2024-04
9999,u000760,2024-04-22 10:38:45,Organic,,/pricing,desktop,2024-04
10000,u000623,2024-09-01 05:10:00,Paid Social,4.0,/pricing,mobile,2024-09
10001,u000775,2024-05-05 03:57:43,Organic,,/demo,mobile,2024-05
10002,u001213,2024-04-22 08:02:45,Direct,,/case-studies,mobile,2024-04
10003,u001347,2024-12-29 04:32:06,Organic,,/pricing,tablet,2024-12
10004,u001747,2024-10-12 03:45:30,Paid Social,4.0,/case-studies,mobile,2024-10
10005,u000176,2024-05-02 00:40:11,Search,2.0,/,mobile,2024-05
10006,u001244,2024-10-13 14:05:13,Paid Social,4.0,/blog,mobile,2024-10
10007,u000340,2024-02-29 18:56:57,Paid Social,4.0,/pricing,mobile,2024-02
10008,u000384,2024-10-09 14:22:49,Search,1.0,/product,desktop,2024-10
10009,u001496,2024-06-02 04:54:25,Search,1.0,/pricing,desktop,2024-06
10010,u001611,2024-12-23 18:39:21,Organic,,/blog,mobile,2024-12
10011,u001378,2024-07-06 14:10:29,Video,5.0,/demo,tablet,2024-07
10012,u001197,2024-04-15 17:35:45,Affiliate,6.0,/demo,mobile,2024-04
10013,u000967,2024-12-22 16:19:35,Paid Social,3.0,/demo,tablet,2024-12
10014,u001634,2024-03-22 08:20:57,Video,5.0,/product,tablet,2024-03
10015,u000555,2024-05-05 13:21:52,Search,2.0,/product,desktop,2024-05
10016,u000692,2024-12-14 09:59:13,Organic,,/,mobile,2024-12
10017,u001051,2024-05-19 17:30:06,Paid Social,4.0,/demo,tablet,2024-05
10018,u000489,2024-02-10 06:26:04,Organic,,/blog,desktop,2024-02
10019,u001391,2024-03-20 01:11:00,Direct,,/case-studies,tablet,2024-03
10020,u000404,2024-01-20 20:56:26,Paid Social,3.0,/blog,mobile,2024-01
10021,u000031,2024-05-04 08:02:17,Search,2.0,/demo,desktop,2024-05
10022,u000410,2024-07-05 14:12:02,Paid Social,4.0,/pricing,desktop,2024-07
10023,u000301,2024-07-04 01:30:38,Paid Social,4.0,/product,desktop,2024-07
10024,u000222,2024-10-15 17:35:39,Direct,,/case-studies,mobile,2024-10
10025,u000335,2024-01-24 09:09:34,Organic,,/product,mobile,2024-01
10026,u001707,2024-06-30 11:43:05,Search,2.0,/case-studies,desktop,2024-06
10027,u001174,2024-07-13 20:58:18,Organic,,/,mobile,2024-07
10028,u001374,2024-10-10 08:26:32,Search,1.0,/pricing,mobile,2024-10
10029,u000525,2024-10-24 19:18:03,Search,1.0,/case-studies,mobile,2024-10
10030,u001655,2024-09-04 04:01:52,Search,1.0,/demo,desktop,2024-09
10031,u001444,2024-01-23 02:55:14,Direct,,/product,desktop,2024-01
10032,u000395,2024-06-08 13:37:35,Search,2.0,/demo,desktop,2024-06
10033,u000046,2024-11-05 23:09:04,Direct,,/product,tablet,2024-11
10034,u000776,2024-09-19 06:28:09,Paid Social,3.0,/blog,mobile,2024-09
10035,u000499,2024-08-22 16:11:53,Direct,,/blog,mobile,2024-08
10036,u001545,2024-09-22 04:00:30,Direct,,/pricing,desktop,2024-09
10037,u001253,2024-12-03 03:14:16,Organic,,/,mobile,2024-12
10038,u000409,2024-07-19 04:18:56,Direct,,/demo,desktop,2024-07
10039,u000241,2024-09-30 07:43:05,Paid Social,4.0,/demo,tablet,2024-09
10040,u001615,2024-10-18 12:22:31,Search,2.0,/case-studies,tablet,2024-10
10041,u000475,2024-07-12 03:54:49,Search,2.0,/,tablet,2024-07
10042,u000437,2024-10-04 20:19:34,Organic,,/product,tablet,2024-10
10043,u000761,2024-03-08 06:27:01,Search,2.0,/,mobile,2024-03
10044,u001126,2024-05-26 00:55:09,Organic,,/demo,desktop,2024-05
10045,u001158,2024-07-18 10:31:28,Affiliate,6.0,/demo,tablet,2024-07
10046,u001007,2024-04-14 19:58:12,Affiliate,6.0,/blog,mobile,2024-04
10047,u000064,2024-07-25 14:58:56,Direct,,/blog,tablet,2024-07
10048,u000398,2024-09-30 23:10:10,Direct,,/demo,tablet,2024-09
10049,u000760,2024-01-08 20:21:13,Organic,,/pricing,desktop,2024-01
10050,u000338,2024-01-01 16:41:39,Organic,,/,mobile,2024-01
10051,u000414,2024-08-27 04:18:28,Organic,,/blog,tablet,2024-08
10052,u000060,2024-10-27 10:07:23,Search,2.0,/case-studies,desktop,2024-10
10053,u001129,2024-12-07 08:29:12,Search,2.0,/pricing,tablet,2024-12
10054,u001261,2024-07-29 07:03:55,Organic,,/,tablet,2024-07
10055,u001433,2024-07-25 17:56:03,Paid Social,3.0,/demo,mobile,2024-07
10056,u001736,2024-02-22 02:25:46,Organic,,/,desktop,2024-02
10057,u001349,2024-06-03 16:58:07,Organic,,/product,tablet,2024-06
10058,u000252,2024-11-07 08:34:25,Organic,,/blog,desktop,2024-11
10059,u000602,2024-01-10 06:47:15,Direct,,/product,tablet,2024-01
10060,u000503,2024-05-11 14:50:21,Search,2.0,/product,mobile,2024-05
10061,u000503,2024-09-18 03:51:15,Organic,,/demo,tablet,2024-09
10062,u000792,2024-02-23 19:36:46,Affiliate,6.0,/blog,desktop,2024-02
10063,u001618,2024-12-11 07:10:54,Organic,,/demo,desktop,2024-12
10064,u000097,2024-05-26 20:02:01,Direct,,/case-studies,tablet,2024-05
10065,u000745,2024-09-04 11:11:30,Search,2.0,/,desktop,2024-09
10066,u000846,2024-07-22 16:55:30,Direct,,/pricing,tablet,2024-07
10067,u000756,2024-01-27 01:18:37,Paid Social,4.0,/case-studies,desktop,2024-01
10068,u000778,2024-08-01 14:10:21,Direct,,/blog,mobile,2024-08
10069,u000785,2024-07-31 12:58:34,Search,1.0,/,desktop,2024-07
10070,u001462,2024-03-10 05:48:59,Direct,,/pricing,desktop,2024-03
10071,u000411,2024-02-02 11:55:43,Organic,,/case-studies,desktop,2024-02
10072,u000893,2024-12-03 04:23:20,Search,2.0,/case-studies,desktop,2024-12
10073,u000140,2024-09-15 19:34:17,Direct,,/,desktop,2024-09
10074,u001254,2024-05-16 13:17:13,Video,5.0,/case-studies,desktop,2024-05
10075,u001798,2024-07-25 09:02:35,Video,5.0,/demo,tablet,2024-07
10076,u001434,2024-03-13 01:31:25,Search,2.0,/demo,tablet,2024-03
10077,u000521,2024-01-22 03:30:04,Organic,,/pricing,desktop,2024-01
10078,u000347,2024-09-12 15:21:23,Organic,,/demo,tablet,2024-09
10079,u001775,2024-12-28 04:48:10,Search,1.0,/pricing,desktop,2024-12
10080,u001029,2024-12-16 18:36:54,Organic,,/blog,tablet,2024-12
10081,u000642,2024-03-25 20:33:23,Paid Social,3.0,/case-studies,tablet,2024-03
10082,u000796,2024-04-07 14:38:30,Paid Social,3.0,/case-studies,desktop,2024-04
10083,u001606,2024-04-18 18:55:40,Affiliate,6.0,/pricing,desktop,2024-04
10084,u001147,2024-05-20 14:22:38,Paid Social,3.0,/,mobile,2024-05
10085,u001542,2024-07-22 00:23:51,Affiliate,6.0,/product,mobile,2024-07
10086,u000708,2024-10-05 17:50:30,Paid Social,4.0,/,mobile,2024-10
10087,u000097,2024-08-17 11:33:29,Video,5.0,/pricing,mobile,2024-08
10088,u001088,2024-02-03 21:02:19,Paid Social,4.0,/product,mobile,2024-02
10089,u001457,2024-05-01 20:07:17,Affiliate,6.0,/blog,desktop,2024-05
10090,u000338,2024-06-14 01:02:20,Organic,,/,desktop,2024-06
10091,u001010,2024-10-04 11:10:34,Organic,,/case-studies,tablet,2024-10
10092,u000065,2024-01-18 00:43:28,Paid Social,3.0,/blog,mobile,2024-01
10093,u000388,2024-02-15 09:41:20,Affiliate,6.0,/,tablet,2024-02
10094,u001130,2024-11-14 02:56:45,Search,1.0,/case-studies,mobile,2024-11
10095,u001570,2024-07-05 11:51:44,Direct,,/,tablet,2024-07
10096,u000139,2024-02-04 14:20:43,Organic,,/case-studies,mobile,2024-02
10097,u000715,2024-12-11 16:57:56,Search,2.0,/product,desktop,2024-12
10098,u001540,2024-02-03 07:50:10,Direct,,/case-studies,tablet,2024-02
10099,u000139,2024-04-10 18:43:34,Paid Social,4.0,/blog,desktop,2024-04
10100,u001636,2024-05-10 06:55:15,Video,5.0,/demo,desktop,2024-05
10101,u001666,2024-09-26 15:18:29,Paid Social,3.0,/demo,desktop,2024-09
10102,u001402,2024-10-24 05:31:28,Search,1.0,/pricing,desktop,2024-10
10103,u000590,2024-05-29 05:44:50,Direct,,/pricing,tablet,2024-05
10104,u000101,2024-08-19 04:31:10,Paid Social,3.0,/,mobile,2024-08
10105,u000288,2024-01-29 03:53:54,Direct,,/demo,tablet,2024-01
10106,u001031,2024-02-10 02:34:28,Search,2.0,/pricing,mobile,2024-02
10107,u001368,2024-10-10 13:51:02,Organic,,/product,tablet,2024-10
10108,u000598,2024-02-01 22:54:37,Paid Social,4.0,/blog,mobile,2024-02
10109,u000019,2024-10-23 07:10:56,Organic,,/demo,tablet,2024-10
10110,u001456,2024-03-06 01:12:31,Organic,,/,mobile,2024-03
10111,u001288,2024-10-20 02:12:19,Direct,,/blog,desktop,2024-10
10112,u001135,2024-05-05 09:58:32,Affiliate,6.0,/product,tablet,2024-05
10113,u001753,2024-10-02 17:10:19,Direct,,/blog,desktop,2024-10
10114,u001012,2024-04-18 10:08:21,Direct,,/blog,tablet,2024-04
10115,u000986,2024-10-04 22:17:15,Organic,,/case-studies,mobile,2024-10
10116,u001492,2024-05-29 09:12:00,Search,2.0,/,mobile,2024-05
10117,u001087,2024-01-30 02:48:52,Search,1.0,/product,tablet,2024-01
10118,u001722,2024-08-09 08:34:47,Search,2.0,/pricing,mobile,2024-08
10119,u000221,2024-03-02 18:29:30,Organic,,/demo,tablet,2024-03
10120,u000180,2024-11-16 04:14:17,Organic,,/product,tablet,2024-11
10121,u000495,2024-10-20 23:04:59,Organic,,/case-studies,desktop,2024-10
10122,u001145,2024-03-10 04:55:51,Organic,,/product,mobile,2024-03
10123,u000207,2024-01-05 03:02:10,Affiliate,6.0,/blog,desktop,2024-01
10124,u001552,2024-06-02 12:31:22,Paid Social,3.0,/demo,tablet,2024-06
10125,u000137,2024-10-14 01:51:37,Paid Social,3.0,/pricing,tablet,2024-10
10126,u001278,2024-01-29 13:56:24,Organic,,/case-studies,desktop,2024-01
10127,u000865,2024-12-13 14:25:04,Organic,,/product,tablet,2024-12
10128,u001277,2024-02-26 18:49:07,Organic,,/,tablet,2024-02
10129,u000054,2024-03-29 01:44:21,Organic,,/product,mobile,2024-03
10130,u001317,2024-12-04 20:53:28,Organic,,/,mobile,2024-12
10131,u001134,2024-02-09 19:07:03,Organic,,/product,desktop,2024-02
10132,u001398,2024-09-01 06:51:06,Organic,,/demo,mobile,2024-09
10133,u000810,2024-05-05 12:40:47,Organic,,/,mobile,2024-05
10134,u001653,2024-09-16 06:53:22,Paid Social,3.0,/blog,mobile,2024-09
10135,u000127,2024-12-14 12:16:19,Paid Social,3.0,/case-studies,mobile,2024-12
10136,u001100,2024-04-02 09:00:48,Direct,,/pricing,tablet,2024-04
10137,u000342,2024-07-15 04:51:03,Organic,,/,desktop,2024-07
10138,u001532,2024-10-30 00:19:14,Direct,,/product,mobile,2024-10
10139,u001161,2024-10-10 07:03:39,Organic,,/product,mobile,2024-10
10140,u001382,2024-12-19 07:47:46,Direct,,/pricing,tablet,2024-12
10141,u001196,2024-08-08 23:23:13,Paid Social,3.0,/product,tablet,2024-08
10142,u000869,2024-03-27 22:35:48,Organic,,/case-studies,tablet,2024-03
10143,u001477,2024-06-19 05:47:59,Organic,,/,desktop,2024-06
10144,u000631,2024-05-08 14:06:54,Organic,,/pricing,tablet,2024-05
10145,u001104,2024-10-22 03:52:27,Search,2.0,/blog,tablet,2024-10
10146,u000427,2024-08-10 17:19:15,Organic,,/blog,desktop,2024-08
10147,u000164,2024-09-08 22:17:27,Video,5.0,/pricing,tablet,2024-09
10148,u000881,2024-12-21 04:49:47,Direct,,/product,tablet,2024-12
10149,u001439,2024-07-15 20:16:34,Search,1.0,/case-studies,mobile,2024-07
10150,u000396,2024-01-25 03:52:57,Paid Social,4.0,/,tablet,2024-01
10151,u000246,2024-03-09 23:35:52,Video,5.0,/case-studies,desktop,2024-03
10152,u000995,2024-06-16 05:17:18,Search,2.0,/pricing,tablet,2024-06
10153,u001077,2024-03-05 10:13:06,Video,5.0,/product,mobile,2024-03
10154,u000886,2024-02-08 10:59:49,Search,2.0,/,tablet,2024-02
10155,u000073,2024-05-01 14:16:29,Direct,,/,desktop,2024-05
10156,u001437,2024-05-26 01:43:32,Paid Social,3.0,/product,mobile,2024-05
10157,u000717,2024-04-26 16:41:34,Direct,,/blog,tablet,2024-04
10158,u001218,2024-02-19 20:53:21,Organic,,/pricing,tablet,2024-02
10159,u000784,2024-09-22 05:55:36,Organic,,/product,tablet,2024-09
10160,u000925,2024-06-17 04:49:14,Affiliate,6.0,/case-studies,desktop,2024-06
10161,u000645,2024-12-22 01:35:19,Video,5.0,/product,mobile,2024-12
10162,u000174,2024-05-25 11:56:22,Organic,,/pricing,mobile,2024-05
10163,u001352,2024-06-16 03:01:37,Affiliate,6.0,/pricing,tablet,2024-06
10164,u000171,2024-01-04 07:00:03,Paid Social,4.0,/pricing,mobile,2024-01
10165,u001502,2024-03-20 16:54:20,Organic,,/blog,desktop,2024-03
10166,u000675,2024-03-09 22:53:55,Search,1.0,/product,tablet,2024-03
10167,u000269,2024-12-16 08:16:08,Direct,,/case-studies,desktop,2024-12
10168,u000806,2024-06-08 08:49:18,Organic,,/pricing,desktop,2024-06
10169,u000137,2024-08-19 05:41:09,Direct,,/demo,desktop,2024-08
10170,u000547,2024-05-10 20:48:04,Direct,,/,mobile,2024-05
10171,u000348,2024-07-13 13:45:10,Direct,,/product,tablet,2024-07
10172,u000106,2024-01-09 02:51:26,Organic,,/pricing,mobile,2024-01
10173,u000591,2024-05-09 03:44:25,Direct,,/product,tablet,2024-05
10174,u000642,2024-09-05 20:22:48,Direct,,/demo,tablet,2024-09
10175,u000503,2024-05-05 21:22:10,Affiliate,6.0,/blog,mobile,2024-05
10176,u001340,2024-07-05 12:31:15,Organic,,/,mobile,2024-07
10177,u000608,2024-09-17 18:42:03,Affiliate,6.0,/,tablet,2024-09
10178,u000188,2024-10-08 20:46:37,Direct,,/product,mobile,2024-10
10179,u001426,2024-01-19 19:21:01,Paid Social,3.0,/demo,tablet,2024-01
10180,u000360,2024-11-14 08:00:04,Paid Social,4.0,/,desktop,2024-11
10181,u001028,2024-03-29 08:14:33,Organic,,/blog,tablet,2024-03
10182,u001513,2024-12-21 13:57:43,Organic,,/demo,tablet,2024-12
10183,u000393,2024-06-21 01:50:10,Search,2.0,/,desktop,2024-06
10184,u001752,2024-05-17 08:14:27,Affiliate,6.0,/blog,tablet,2024-05
10185,u001586,2024-04-09 05:01:41,Paid Social,4.0,/pricing,tablet,2024-04
10186,u000838,2024-06-09 06:17:27,Organic,,/pricing,desktop,2024-06
10187,u001263,2024-11-16 23:03:49,Search,1.0,/,tablet,2024-11
10188,u000147,2024-01-09 10:50:20,Search,2.0,/,desktop,2024-01
10189,u000958,2024-06-25 15:20:53,Search,2.0,/case-studies,tablet,2024-06
10190,u001365,2024-06-29 23:20:33,Paid Social,4.0,/case-studies,desktop,2024-06
10191,u001509,2024-09-01 18:41:28,Organic,,/product,mobile,2024-09
10192,u001051,2024-04-27 08:04:06,Direct,,/product,tablet,2024-04
10193,u000610,2024-12-03 09:25:00,Organic,,/product,mobile,2024-12
10194,u000733,2024-02-02 11:06:31,Search,1.0,/pricing,desktop,2024-02
10195,u000655,2024-02-10 14:56:23,Video,5.0,/case-studies,desktop,2024-02
10196,u000476,2024-02-19 19:41:55,Search,1.0,/demo,desktop,2024-02
10197,u001044,2024-01-26 17:51:33,Organic,,/,desktop,2024-01
10198,u001379,2024-12-16 05:34:09,Organic,,/product,tablet,2024-12
10199,u001635,2024-11-30 14:07:18,Organic,,/pricing,tablet,2024-11
10200,u000595,2024-04-15 10:12:19,Paid Social,3.0,/case-studies,tablet,2024-04
10201,u001166,2024-09-03 14:24:06,Direct,,/,desktop,2024-09
10202,u001092,2024-10-27 13:39:24,Direct,,/demo,mobile,2024-10
10203,u000008,2024-06-24 09:25:51,Organic,,/demo,mobile,2024-06
10204,u000461,2024-07-31 02:26:52,Organic,,/case-studies,desktop,2024-07
10205,u000751,2024-08-29 18:00:38,Direct,,/case-studies,desktop,2024-08
10206,u000436,2024-04-05 16:46:57,Search,2.0,/pricing,desktop,2024-04
10207,u001554,2024-04-20 09:35:32,Direct,,/demo,desktop,2024-04
10208,u001040,2024-02-09 08:38:18,Search,1.0,/product,tablet,2024-02
10209,u001728,2024-05-25 09:10:26,Direct,,/pricing,tablet,2024-05
10210,u001482,2024-09-13 18:42:56,Organic,,/case-studies,tablet,2024-09
10211,u000893,2024-05-11 16:06:44,Video,5.0,/demo,tablet,2024-05
10212,u000789,2024-06-03 15:26:20,Direct,,/demo,desktop,2024-06
10213,u000503,2024-11-15 00:36:15,Video,5.0,/,desktop,2024-11
10214,u001560,2024-05-14 03:09:08,Organic,,/demo,desktop,2024-05
10215,u000241,2024-03-05 16:43:39,Paid Social,4.0,/demo,desktop,2024-03
10216,u001596,2024-09-22 04:48:14,Search,2.0,/pricing,tablet,2024-09
10217,u000346,2024-05-25 14:13:06,Search,1.0,/demo,desktop,2024-05
10218,u000933,2024-05-28 16:43:43,Organic,,/case-studies,tablet,2024-05
10219,u000321,2024-07-23 17:12:04,Direct,,/demo,tablet,2024-07
10220,u000646,2024-08-09 10:01:33,Search,2.0,/blog,desktop,2024-08
10221,u000246,2024-11-13 02:36:44,Paid Social,4.0,/demo,mobile,2024-11
10222,u001530,2024-07-24 06:07:39,Paid Social,4.0,/case-studies,tablet,2024-07
10223,u001697,2024-03-14 01:34:25,Direct,,/,mobile,2024-03
10224,u001380,2024-10-09 12:54:37,Search,1.0,/product,desktop,2024-10
10225,u000449,2024-06-30 23:29:18,Organic,,/,desktop,2024-06
10226,u001733,2024-06-07 11:29:35,Organic,,/product,desktop,2024-06
10227,u000567,2024-02-19 04:07:37,Search,1.0,/product,mobile,2024-02
10228,u001736,2024-12-18 01:18:39,Organic,,/demo,tablet,2024-12
10229,u001646,2024-10-24 21:22:55,Paid Social,3.0,/,mobile,2024-10
10230,u000260,2024-03-21 20:40:10,Direct,,/,tablet,2024-03
10231,u001213,2024-01-06 01:44:38,Search,1.0,/blog,mobile,2024-01
10232,u001485,2024-10-03 16:25:11,Video,5.0,/case-studies,desktop,2024-10
10233,u001643,2024-09-25 08:55:22,Organic,,/blog,desktop,2024-09
10234,u001258,2024-06-07 09:42:51,Organic,,/case-studies,mobile,2024-06
10235,u001667,2024-10-04 05:08:50,Search,1.0,/pricing,mobile,2024-10
10236,u001531,2024-04-11 01:45:06,Organic,,/,mobile,2024-04
10237,u001378,2024-09-10 06:03:33,Direct,,/pricing,mobile,2024-09
10238,u001172,2024-08-20 21:35:20,Search,1.0,/demo,tablet,2024-08
10239,u001120,2024-12-15 23:03:51,Organic,,/demo,desktop,2024-12
10240,u000023,2024-06-06 12:43:38,Paid Social,4.0,/,desktop,2024-06
10241,u001272,2024-05-28 05:47:35,Organic,,/product,mobile,2024-05
10242,u000951,2024-10-26 04:21:54,Organic,,/pricing,mobile,2024-10
10243,u001410,2024-06-03 11:58:33,Search,1.0,/blog,tablet,2024-06
10244,u000870,2024-02-17 14:41:20,Search,2.0,/,mobile,2024-02
10245,u001221,2024-09-22 02:13:23,Search,2.0,/case-studies,mobile,2024-09
10246,u000730,2024-09-07 06:23:45,Paid Social,3.0,/demo,tablet,2024-09
10247,u001502,2024-08-01 14:20:03,Paid Social,3.0,/blog,mobile,2024-08
10248,u000044,2024-05-06 06:11:07,Paid Social,4.0,/,tablet,2024-05
10249,u000946,2024-04-11 22:09:32,Direct,,/pricing,desktop,2024-04
10250,u001236,2024-02-25 19:22:07,Organic,,/demo,tablet,2024-02
10251,u001626,2024-10-02 01:49:34,Search,1.0,/blog,desktop,2024-10
10252,u000473,2024-10-23 11:13:15,Organic,,/blog,mobile,2024-10
10253,u000323,2024-06-17 03:39:09,Organic,,/pricing,desktop,2024-06
10254,u000067,2024-03-27 02:57:47,Direct,,/product,desktop,2024-03
